Submission time,User ID,Term,Course,Professor,Grade distribution,Recommend professor?
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Spring Qtr 2022,COGS 107C,"Chiba, Andrea","A+:14, A:10, A-:5, B+:3, B:1, B-:2, C+:0, C:0, C-:0, D:0, F:0, Total Students:35, Class GPA:3.79",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Spring Qtr 2022,COGS 195,"Barrera, Steven James",Grade Distribution is not available for classes with 10 students or less.:null,
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Spring Qtr 2022,CSE 12,"Miranda, Gregory Joseph","A+:65, A:30, A-:7, B+:5, B:15, B-:5, C+:11, C:8, C-:6, D:6, F:26, W:3, Total Students:187, Class GPA:2.93",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Spring Qtr 2022,CSE 15L,"Soosai Raj, Adalbert Geral","A+:9, A:24, A-:11, B+:0, B:2, B-:1, C+:0, C:0, C-:0, D:0, F:1, W:1, Total Students:49, Class GPA:3.78",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Spring Qtr 2022,MATH 154,"McKinley, Gweneth Anne","A+:7, A:5, A-:4, B+:4, B:8, B-:1, C+:2, C:2, C-:1, D:0, F:0, S:1, U:0, Total Students:35, Class GPA:3.32",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Spring Qtr 2022,MATH 170B,"Moosmueller, Caroline","A+:9, A:5, A-:8, B+:1, B:8, B-:2, C+:0, C:0, C-:1, D:0, F:0, W:1, Total Students:35, Class GPA:3.53",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Winter Qtr 2022,LIFR 1B,"Van Moer, Vinciane G",Grade Distribution is not available for classes with 10 students or less.:null,
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Winter Qtr 2022,LIFR 1BX,"Van Moer, Vinciane G","A+:3, A:1, A-:2, B+:3, B:3, B-:1, C+:0, C:0, C-:0, D:1, F:0, P:8, NP:0, Total Students:22, Class GPA:3.29",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Winter Qtr 2022,MATH 102,"Eggers, John Dietrich","A+:5, A:6, A-:3, B+:6, B:2, B-:2, C+:3, C:2, C-:2, D:0, F:2, W:1, Total Students:34, Class GPA:3.05",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Winter Qtr 2022,MATH 170A,"Moosmueller, Caroline","A+:7, A:4, A-:3, B+:4, B:2, B-:1, C+:3, C:0, C-:1, D:0, F:1, P:1, NP:1, W:1, Total Students:29, Class GPA:3.29",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Winter Qtr 2022,MGT 187,"Dunn, Louis Jean","A+:0, A:24, A-:6, B+:5, B:10, B-:9, C+:2, C:2, C-:4, D:0, F:0, P:5, NP:0, Total Students:67, Class GPA:3.3",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Winter Qtr 2022,PSYC 164,"Hanes, Esther","A+:62, A:126, A-:53, B+:33, B:14, B-:10, C+:4, C:1, C-:3, D:2, F:5, P:17, NP:0, Total Students:330, Class GPA:3.66",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Fall Qtr 2021,COGS 14B,"Barrera, Steven James","A+:2, A:13, A-:1, B+:4, B:2, B-:1, C+:3, C:1, C-:1, D:5, F:2, Total Students:35, Class GPA:2.89",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Fall Qtr 2021,CSE 11,"Politz, Joseph Gibbs","A+:21, A:11, A-:2, B+:8, B:1, B-:1, C+:4, C:0, C-:0, D:1, F:0, Total Students:49, Class GPA:3.63",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Fall Qtr 2021,LIFR 1A,"Van Moer, Vinciane G","A+:0, A:3, A-:1, B+:1, B:0, B-:1, C+:0, C:0, C-:0, D:0, F:0, P:3, NP:1, S:2, U:0, Total Students:12, Class GPA:3.62",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Fall Qtr 2021,LIFR 1AX,"Van Moer, Vinciane G","A+:4, A:1, A-:1, B+:1, B:1, B-:2, C+:0, C:1, C-:0, D:2, F:1, P:6, NP:1, S:2, U:0, Total Students:23, Class GPA:2.81",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Fall Qtr 2021,MATH 20E,"Fulek, Radoslav","A+:10, A:10, A-:7, B+:1, B:3, B-:1, C+:0, C:1, C-:1, D:0, F:1, Total Students:35, Class GPA:3.56",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Sum Ses II 2021,COGS 101B,"Allen, Michael Gordon","A+:11, A:17, A-:8, B+:15, B:4, B-:5, C+:2, C:3, C-:0, D:4, F:1, W:4, Total Students:74, Class GPA:3.3",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Sum Ses I 2021,COGS 14A,"Buyruk, Parla","A+:31, A:34, A-:19, B+:7, B:6, B-:4, C+:3, C:2, C-:3, D:1, F:4, P:2, NP:0, Total Students:116, Class GPA:3.5",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Sum Ses I 2021,COGS 107A,"Boyle, Mary E. T.","A+:20, A:16, A-:4, B+:6, B:20, B-:5, C+:2, C:6, C-:1, D:1, F:1, Total Students:82, Class GPA:3.31",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Sum Ses I 2021,MATH 103A,"Salehi Golsefidy, Alireza","A+:1, A:5, A-:4, B+:5, B:3, B-:1, C+:0, C:3, C-:1, D:0, F:2, W:5, Total Students:30, Class GPA:2.99",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Spring Qtr 2021,COGS 9,"Fleischer, Jason G","A+:0, A:22, A-:7, B+:5, B:0, B-:2, C+:1, C:0, C-:0, D:1, F:0, P:3, NP:0, Total Students:41, Class GPA:3.66",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Spring Qtr 2021,COGS 10,"Hollan, James D.","A+:7, A:6, A-:0, B+:1, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:4, NP:0, Total Students:18, Class GPA:3.95",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Spring Qtr 2021,COGS 13,"Rossano, Federico","A+:6, A:23, A-:3, B+:5, B:3, B-:0, C+:0, C:0, C-:3, D:0, F:0, P:0, NP:2, W:2, Total Students:47, Class GPA:3.67",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Spring Qtr 2021,COGS 101A,"Barrera, Steven James","A+:4, A:40, A-:5, B+:1, B:3, B-:1, C+:0, C:2, C-:0, D:0, F:0, P:4, NP:0, Total Students:60, Class GPA:3.81",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Spring Qtr 2021,MGT 52,"Deal, Jennifer Jean","A+:61, A:14, A-:8, B+:3, B:2, B-:1, C+:1, C:1, C-:0, D:0, F:1, P:2, NP:0, Total Students:94, Class GPA:3.83",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Winter Qtr 2021,COGS 1,"Barrera, Steven James","A+:1, A:30, A-:6, B+:5, B:5, B-:0, C+:1, C:2, C-:0, D:1, F:1, P:7, NP:1, Total Students:60, Class GPA:3.56",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Winter Qtr 2021,COGS 17,"Kiyonaga, Anastasia","A+:8, A:32, A-:4, B+:6, B:1, B-:3, C+:1, C:2, C-:0, D:0, F:1, P:3, NP:1, W:1, Total Students:63, Class GPA:3.66",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Winter Qtr 2021,MATH 20D,"Lee, Kisun","A+:6, A:10, A-:6, B+:0, B:1, B-:1, C+:0, C:2, C-:0, D:1, F:0, P:5, NP:1, Total Students:33, Class GPA:3.59",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Winter Qtr 2021,MATH 109,"Xiao, Ming","A+:6, A:12, A-:4, B+:2, B:2, B-:3, C+:2, C:1, C-:1, D:0, F:0, P:1, NP:0, Total Students:34, Class GPA:3.51",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Fall Qtr 2020,CAT 1,"Bronstein, Phoebe Malan","A+:3, A:7, A-:3, B+:2, B:1, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:16, Class GPA:3.79",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Fall Qtr 2020,CSE 8A,"Soosai Raj, Adalbert Geral","A+:4, A:12, A-:0, B+:1, B:1, B-:1, C+:0, C:0, C-:0, D:0, F:0, Total Students:19, Class GPA:3.84",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Fall Qtr 2020,MATH 18,"Chan, Pak Yeung","A+:0, A:21, A-:5, B+:5, B:1, B-:2, C+:0, C:0, C-:0, D:0, F:1, P:1, NP:0, W:1, Total Students:37, Class GPA:3.64",
2024-11-13T23:07:58.759Z,426ad1f6029f670f86a3a023f2fb9672,Fall Qtr 2020,MATH 20C,"Xu, Zhouli","A+:1, A:6, A-:5, B+:9, B:4, B-:5, C+:2, C:2, C-:2, D:0, F:1, Total Students:37, Class GPA:3.07",
2024-11-14T08:28:27.469Z,c5f0b1a55db539b288f54ae6ea6ad4c6,Spring Qtr 2024,CAT 3,"Glaser, Amelia","A+:7, A:2, A-:3, B+:2, B:0, B-:1, C+:0, C:0, C-:0, D:0, F:0, Total Students:15, Class GPA:3.76",
2024-11-14T08:28:27.469Z,c5f0b1a55db539b288f54ae6ea6ad4c6,Spring Qtr 2024,COGS 14A,"Barrera, Steven James","A+:0, A:31, A-:8, B+:2, B:14, B-:5, C+:1, C:1, C-:2, D:0, F:0, Total Students:64, Class GPA:3.49",
2024-11-14T08:28:27.469Z,c5f0b1a55db539b288f54ae6ea6ad4c6,Spring Qtr 2024,COGS 14B,"Hoffman, Drew Ellen","A+:14, A:14, A-:5, B+:10, B:5, B-:0, C+:2, C:1, C-:0, D:0, F:0, P:1, NP:0, W:1, Total Students:53, Class GPA:3.63",
2024-11-14T08:28:27.469Z,c5f0b1a55db539b288f54ae6ea6ad4c6,Spring Qtr 2024,VIS 9,"Camargo, William","A+:85, A:76, A-:4, B+:2, B:7, B-:1, C+:1, C:2, C-:0, D:0, F:2, P:22, NP:1, W:1, Total Students:204, Class GPA:3.86",
2024-11-14T08:28:27.469Z,c5f0b1a55db539b288f54ae6ea6ad4c6,Winter Qtr 2024,CAT 2,"Marchisotto, Jennifer Anne","A+:0, A:5, A-:7, B+:2, B:0, B-:1, C+:0, C:0, C-:0, D:1, F:0, Total Students:16, Class GPA:3.51",
2024-11-14T08:28:27.469Z,c5f0b1a55db539b288f54ae6ea6ad4c6,Winter Qtr 2024,COGS 1,"Kiyonaga, Anastasia","A+:7, A:30, A-:8, B+:9, B:6, B-:5, C+:1, C:0, C-:0, D:0, F:0, Total Students:66, Class GPA:3.65",
2024-11-14T08:28:27.469Z,c5f0b1a55db539b288f54ae6ea6ad4c6,Winter Qtr 2024,COGS 17,"Johnson, Christine M.","A+:2, A:17, A-:16, B+:9, B:13, B-:7, C+:1, C:1, C-:1, D:1, F:0, P:3, NP:0, Total Students:71, Class GPA:3.38",
2024-11-14T08:28:27.469Z,c5f0b1a55db539b288f54ae6ea6ad4c6,Fall Qtr 2023,ANTH 21,"Stone, Annika Britt","A+:16, A:7, A-:3, B+:3, B:5, B-:0, C+:0, C:0, C-:0, D:1, F:0, Total Students:35, Class GPA:3.69",
2024-11-14T08:28:27.469Z,c5f0b1a55db539b288f54ae6ea6ad4c6,Fall Qtr 2023,CAT 1,"Bronstein, Phoebe Malan","A+:4, A:6, A-:3, B+:0, B:2, B-:0, C+:0, C:1, C-:0, D:0, F:0, Total Students:16, Class GPA:3.69",
2024-11-14T08:28:27.469Z,c5f0b1a55db539b288f54ae6ea6ad4c6,Fall Qtr 2023,MATH 18,"Anzaldo, Leesa B","A+:10, A:14, A-:10, B+:6, B:4, B-:6, C+:3, C:4, C-:2, D:0, F:5, P:1, NP:1, W:2, Total Students:68, Class GPA:3.11",
2024-11-14T08:28:27.469Z,c5f0b1a55db539b288f54ae6ea6ad4c6,Fall Qtr 2023,MATH 20C,"Ioana, Adrian","A+:2, A:13, A-:9, B+:5, B:9, B-:4, C+:4, C:2, C-:5, D:0, F:8, P:0, NP:1, W:1, Total Students:63, Class GPA:2.78",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Sum Ses II 2024,COGS 101B,"Robles, Emily Kara","A+:14, A:12, A-:9, B+:6, B:3, B-:3, C+:0, C:0, C-:0, D:0, F:1, P:1, NP:0, Total Students:49, Class GPA:3.63",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Sum Ses II 2024,PSYC 191,"Rickard, Timothy C.","A+:1, A:9, A-:5, B+:3, B:4, B-:3, C+:3, C:1, C-:1, D:0, F:1, P:1, NP:0, Total Students:32, Class GPA:3.2",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Sum Ses I 2024,HIEA 153,"Ha, Jaeyoung","A+:6, A:10, A-:3, B+:2, B:1, B-:1, C+:0, C:2, C-:0, D:1, F:0, P:0, NP:1, W:1, Total Students:28, Class GPA:3.55",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Sum Ses I 2024,POLI 27,"Draper, Matthew William","A+:3, A:12, A-:26, B+:5, B:4, B-:5, C+:1, C:1, C-:0, D:0, F:0, P:2, NP:0, Total Students:59, Class GPA:3.55",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Sum Ses I 2024,PSYC 122,"Moranton, Nirelia Melbina-","A+:9, A:8, A-:7, B+:9, B:3, B-:3, C+:2, C:2, C-:1, D:2, F:0, P:1, NP:0, Total Students:47, Class GPA:3.33",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Spring Qtr 2024,COGS 14B,"Hoffman, Drew Ellen","A+:9, A:7, A-:7, B+:10, B:5, B-:4, C+:3, C:0, C-:0, D:0, F:1, P:1, NP:0, W:3, Total Students:50, Class GPA:3.38",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Spring Qtr 2024,COGS 101A,"Morgan, Eric","A+:6, A:4, A-:11, B+:8, B:6, B-:6, C+:9, C:3, C-:2, D:3, F:2, Total Students:60, Class GPA:2.91",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Spring Qtr 2024,LTKO 1C,"Yim, Nancy","A+:0, A:11, A-:1, B+:2, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:9, NP:0, I:1, Total Students:24, Class GPA:3.88",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Spring Qtr 2024,MATH 20B,"Quarfoot, David James","A+:1, A:2, A-:3, B+:2, B:2, B-:3, C+:2, C:2, C-:9, D:0, F:17, W:1, Total Students:44, Class GPA:1.57",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Spring Qtr 2024,WCWP 10B,"Gagnon, Jeffrey C","A+:0, A:15, A-:0, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:15, Class GPA:4",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Winter Qtr 2024,COGS 18,"Fleischer, Jason G","A+:0, A:11, A-:7, B+:4, B:2, B-:4, C+:1, C:1, C-:0, D:1, F:1, P:1, NP:1, Total Students:34, Class GPA:3.29",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Winter Qtr 2024,COGS 100,"Morgan, Eric","A+:32, A:11, A-:4, B+:1, B:3, B-:1, C+:1, C:0, C-:0, D:0, F:0, W:2, Total Students:55, Class GPA:3.85",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Winter Qtr 2024,LTKO 1B,"Yim, Nancy","A+:0, A:5, A-:4, B+:2, B:1, B-:1, C+:1, C:0, C-:1, D:0, F:0, P:9, NP:0, S:1, U:0, Total Students:25, Class GPA:3.41",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Winter Qtr 2024,MATH 18,"Rhoades, Brendon Patrick","A+:2, A:12, A-:10, B+:11, B:16, B-:8, C+:10, C:11, C-:6, D:0, F:17, Total Students:103, Class GPA:2.47",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Fall Qtr 2023,COGS 1,"Beatty-Martinez, Anne","A+:0, A:41, A-:8, B+:6, B:2, B-:1, C+:1, C:0, C-:0, D:0, F:0, P:4, NP:0, Total Students:63, Class GPA:3.8",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Fall Qtr 2023,COGS 14B,"Barrera, Steven James","A+:0, A:27, A-:1, B+:2, B:11, B-:0, C+:2, C:11, C-:2, D:1, F:0, W:2, Total Students:59, Class GPA:3.2",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Fall Qtr 2023,COGS 17,"Johnson, Christine M.","A+:1, A:17, A-:15, B+:7, B:8, B-:5, C+:4, C:3, C-:0, D:1, F:0, P:1, NP:0, Total Students:62, Class GPA:3.35",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Fall Qtr 2023,LTKO 1A,"Yim, Nancy","A+:0, A:5, A-:5, B+:7, B:0, B-:1, C+:0, C:0, C-:0, D:0, F:0, P:4, NP:0, Total Students:22, Class GPA:3.57",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Sum Ses I 2023,COGS 14A,"Zhang, Shan","A+:33, A:52, A-:27, B+:19, B:10, B-:7, C+:1, C:5, C-:3, D:0, F:0, P:1, NP:1, W:2, Total Students:161, Class GPA:3.62",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Sum Ses I 2023,MATH 10B,"Zhang, Ming","A+:1, A:3, A-:2, B+:1, B:6, B-:1, C+:2, C:2, C-:0, D:0, F:0, P:3, NP:0, W:3, Total Students:24, Class GPA:3.11",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Spring Qtr 2023,MATH 10A,"Ophir, Amit","A+:3, A:4, A-:1, B+:2, B:5, B-:5, C+:5, C:6, C-:1, D:0, F:4, P:1, NP:0, Total Students:37, Class GPA:2.56",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Spring Qtr 2023,PSYC 3R,"Pilegard, Celeste Cristine","A+:33, A:56, A-:29, B+:35, B:42, B-:15, C+:18, C:19, C-:10, D:9, F:10, P:32, NP:5, W:2, Total Students:315, Class GPA:3.08",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Spring Qtr 2023,WCWP 10A,"Ornelas, Tricia","A+:0, A:12, A-:3, B+:1, B:1, B-:1, C+:0, C:1, C-:0, D:0, F:1, Total Students:20, Class GPA:3.51",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Winter Qtr 2023,COGS 13,"Johnson, Christine M.","A+:0, A:13, A-:4, B+:10, B:15, B-:5, C+:3, C:7, C-:0, D:1, F:0, P:1, NP:0, Total Students:59, Class GPA:3.11",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Winter Qtr 2023,PHIL 10,"Grush, Rick Scott","A+:1, A:11, A-:2, B+:1, B:5, B-:3, C+:3, C:1, C-:1, D:2, F:8, P:4, NP:3, W:1, Total Students:46, Class GPA:2.48",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Winter Qtr 2023,PSYC 6,"Willis, Jarryd Thomas","A+:91, A:71, A-:33, B+:13, B:23, B-:10, C+:8, C:9, C-:2, D:1, F:6, P:22, NP:1, W:1, Total Students:291, Class GPA:3.56",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Fall Qtr 2022,AWP 3,"Hall, Graham T","A+:0, A:5, A-:1, B+:0, B:0, B-:0, C+:2, C:0, C-:1, D:1, F:1, Total Students:11, Class GPA:2.82",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Fall Qtr 2022,COGS 10,"Hollan, James D.","A+:2, A:19, A-:0, B+:18, B:11, B-:0, C+:4, C:3, C-:0, D:0, F:1, P:1, NP:0, Total Students:59, Class GPA:3.3",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Fall Qtr 2022,MATH 10A,"Upton, James Thomas","A+:3, A:4, A-:3, B+:1, B:2, B-:3, C+:3, C:4, C-:4, D:0, F:7, W:1, Total Students:35, Class GPA:2.3",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,SpecSumSes 2022,MATH 3C,"Anzaldo, Leesa B","A+:1, A:10, A-:3, B+:6, B:3, B-:3, C+:0, C:1, C-:2, D:1, F:1, Total Students:31, Class GPA:3.17",
2024-11-14T23:17:10.641Z,4292d6458c233321c517ed6e9b0ca9c1,Sum Ses II 2022,AWP 10,"Wilson, Natalie Ann","A+:0, A:6, A-:5, B+:1, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:2, W:1, Total Students:15, Class GPA:3.27",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Spring Qtr 2024,CSE 294,"Orailoglu, Alex",Grade Distribution is not available for classes with 10 students or less.:null,
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Spring Qtr 2024,LIGN 168,"Styler, William Francis","A+:12, A:13, A-:3, B+:3, B:2, B-:1, C+:0, C:1, C-:0, D:1, F:4, P:6, NP:0, I:1, W:1, Total Students:48, Class GPA:3.32",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Spring Qtr 2024,MATH 140C,"Spolaor, Luca","A+:5, A:4, A-:1, B+:6, B:6, B-:3, C+:1, C:0, C-:1, D:0, F:1, P:2, NP:0, S:1, U:1, Total Students:32, Class GPA:3.2",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Spring Qtr 2024,VIS 9,"Camargo, William","A+:85, A:76, A-:4, B+:2, B:7, B-:1, C+:1, C:2, C-:0, D:0, F:2, P:22, NP:1, W:1, Total Students:204, Class GPA:3.86",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Winter Qtr 2024,ECE 159,"Javidi, Tara",Grade Distribution is not available for classes with 10 students or less.:null,
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Winter Qtr 2024,LIGN 42,"Styler, William Francis","A+:62, A:12, A-:3, B+:2, B:2, B-:3, C+:1, C:1, C-:0, D:0, F:1, P:5, NP:1, S:1, U:0, Total Students:94, Class GPA:3.82",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Winter Qtr 2024,MATH 140B,"Spolaor, Luca","A+:6, A:5, A-:2, B+:1, B:1, B-:3, C+:2, C:3, C-:2, D:0, F:2, P:0, NP:1, S:1, U:0, Total Students:29, Class GPA:2.96",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Winter Qtr 2024,VIS 22,"Kester, Grant","A+:0, A:6, A-:11, B+:9, B:1, B-:2, C+:0, C:0, C-:0, D:0, F:1, P:2, NP:0, Total Students:32, Class GPA:3.43",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Fall Qtr 2023,CSE 230,"Jhala, Ranjit","A+:29, A:42, A-:27, B+:17, B:7, B-:0, C+:0, C:0, C-:0, D:0, F:1, S:16, U:1, W:1, Total Students:141, Class GPA:3.75",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Fall Qtr 2023,ECE 155,"Milstein, Laurence B.",Grade Distribution is not available for classes with 10 students or less.:null,
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Fall Qtr 2023,MATH 140A,"Mohammadi, Amir","A+:0, A:2, A-:1, B+:1, B:3, B-:3, C+:1, C:0, C-:4, D:0, F:7, P:1, NP:0, W:3, Total Students:26, Class GPA:1.87",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Spring Qtr 2023,CSE 105,"Grier, Daniel T","A+:3, A:16, A-:22, B+:9, B:13, B-:9, C+:3, C:3, C-:0, D:6, F:2, W:4, Total Students:90, Class GPA:3.13",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Spring Qtr 2023,CSE 141L,"Eldon, John","A+:0, A:105, A-:9, B+:6, B:4, B-:16, C+:2, C:24, C-:1, D:0, F:5, S:1, U:0, W:3, Total Students:176, Class GPA:3.39",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Spring Qtr 2023,CSE 294,"Orailoglu, Alex","P:11, NP:0, S:5, U:0, Total Students:16, Class GPA:0",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Spring Qtr 2023,ECE 111,"Turakhia, Yatish Girish","A+:26, A:44, A-:35, B+:28, B:10, B-:9, C+:1, C:1, C-:1, D:3, F:6, S:1, U:0, W:4, Total Students:169, Class GPA:3.45",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Spring Qtr 2023,VIS 84,"Williams, Alena J","A+:6, A:50, A-:47, B+:24, B:29, B-:21, C+:7, C:8, C-:6, D:9, F:11, P:50, NP:3, S:1, U:0, W:3, Total Students:275, Class GPA:3.08",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Winter Qtr 2023,CSE 101,"Kane, Daniel Mertz","A+:17, A:34, A-:14, B+:38, B:34, B-:49, C+:8, C:13, C-:3, D:0, F:3, P:2, NP:0, W:2, Total Students:217, Class GPA:3.12",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Winter Qtr 2023,CSE 140L,"Chin, Bryan W.","A+:9, A:81, A-:15, B+:10, B:4, B-:2, C+:2, C:1, C-:4, D:0, F:11, W:1, Total Students:140, Class GPA:3.45",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Winter Qtr 2023,CSE 141,"Tullsen, Dean Michael","A+:5, A:41, A-:7, B+:17, B:31, B-:12, C+:14, C:22, C-:14, D:3, F:6, P:1, NP:1, W:5, Total Students:179, Class GPA:2.87",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Winter Qtr 2023,CSE 294,"Orailoglu, Alex","P:9, NP:0, S:5, U:0, Total Students:14, Class GPA:0",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Winter Qtr 2023,ECE 109,"Zeger, Kenneth A.","A+:7, A:19, A-:14, B+:12, B:12, B-:17, C+:5, C:4, C-:10, D:22, F:0, W:2, Total Students:124, Class GPA:2.75",
2024-11-15T12:11:11.639Z,9d40a5773485ec7bc48e202f32e11ef2,Fall Qtr 2022,CSE 140,"Orailoglu, Alex","A+:7, A:2, A-:2, B+:2, B:1, B-:2, C+:0, C:1, C-:0, D:0, F:0, W:1, Total Students:18, Class GPA:3.55",
